time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.7932343272578972,1.8567463222258347,19.080016994694397,0.06868238922104819,0.10395976573130916,0.0,-1.8135325130662516,1.5515281962456464,4.794710571149929,-0.018498999562863317,-0.03400737440844195,0.0,400.2990819422951,398.6320624140137,398.7279064051743,400.01422202345134
3.1800000000000024,-1.9041781019916042,1.9511398225704184,19.369814625222205,0.0691527109848078,0.10232928445584388,0.0,-1.8844431381968638,1.5949419133082792,4.864872934948238,-0.0335219569912962,-0.0423234432180986,0.0,453.1662823208575,452.49662645567406,453.64152048730676,452.433360308881
3.2400000000000024,-2.019402190320932,2.048169958587497,19.66415943234671,0.07024137250229767,0.10556243609548055,0.0,-1.956637242630559,1.6394754665974614,4.946143770934465,-0.05404671114322625,-0.01717693207964196,0.0,455.99736176905526,458.00155403211915,458.07959053057345,456.4434745080845
3.3000000000000025,-2.139030669500485,2.147939420445728,19.963173773499438,0.08753102389858558,0.11419206389664893,0.0,-2.0318116560631636,1.6878973753600277,5.020219485012308,-0.10489928155995647,-0.05244566295387665,0.0,456.7143652408203,453.89193339842035,458.975068228881,454.9166898290661
3.3600000000000025,-2.263778966306962,2.251260802393543,20.27066177877497,0.0894265357237547,0.11377224046344203,0.0,-2.126357257868214,1.7562990651958954,5.228299656313392,-0.13747162799993556,-0.07177527964710487,0.0,497.6914334509619,496.2724178367208,498.700169489429,496.30444449454825
3.4200000000000026,-2.3941087890881843,2.358676305727592,20.58996747308852,0.094379582239565,0.11062413976909724,0.0,-2.217536587148061,1.8246435728249932,5.414231801597416,-0.09885281457667228,-0.061124487621419,0.0,492.1068238277096,492.8916887678343,492.0089588154623,494.8478414529103
3.4800000000000026,-2.5296149072605925,2.470068732328696,20.918348192289326,0.08935223280184079,0.10715063448211826,0.0,-2.298957190319508,1.8878068465432098,5.531284658711569,-0.08957011028251335,-0.05735326526693695,0.0,474.40603642461144,474.69328830972375,474.41616648187465,475.1213309065603
3.5400000000000027,-2.669836025710696,2.585042462243181,21.252387854598194,0.09118268334503465,0.11419886084866437,0.0,-2.375767209081408,1.9447852063893816,5.602756133313015,-0.12019862243612511,-0.09405257759886955,0.0,463.4913103867658,460.593869681501,463.434347553573,461.0119027180039
3.6000000000000028,-2.814694220390114,2.7033843854778303,21.5901024321497,0.08673607251812854,0.1086283139101889,0.0,-2.4523513045751333,1.999445809341428,5.654242737994646,-0.10314344796652201,-0.09206657933270443,0.0,455.8866320371513,456.0381915908135,457.2826452502721,458.6282228724475
3.660000000000003,-2.9644581332467084,2.825221504894045,21.9345856079676,0.08067959288197546,0.1047950440589398,0.0,-2.539301094397319,2.060981019294709,5.827734341935163,-0.10018515074862286,-0.07897278010520249,0.0,493.52621315961494,494.4863381320157,493.14938467365073,493.35997528637904
3.720000000000003,-3.1185643084333075,2.949992556194577,22.281752401958475,0.07742840817083074,0.10444845676802661,0.0,-2.597660088539406,2.097790125739975,5.7449322404786285,-0.08314754354217961,-0.10316147045840861,0.0,416.2434851639735,414.11380337800557,415.2255035489394,416.70960109768896
3.780000000000003,-3.2762043750289753,3.076944917886279,22.6243632048018,0.07370589097426627,0.09870382450404325,0.0,-2.656684688734815,2.133652298695078,5.6759058912210945,-0.07196250480246612,-0.09695615767314941,0.0,418.846864085752,419.3768059190404,418.7392076962063,419.7058392259136
3.840000000000003,-3.438040837575561,3.206523002700107,22.970226786126098,0.06995017167067008,0.09347933271788289,0.0,-2.7372741644413443,2.1850798144173873,5.852067409750092,-0.06486323846433159,-0.106676579172618,0.0,495.03978705338614,494.3163292548635,493.2579404374161,493.77887492128417
3.900000000000003,-3.6040986907424344,3.338719291603154,23.32123286410726,0.06750048661421548,0.08716942200029809,0.0,-2.797538707933181,2.221212030590457,5.848275771132468,-0.05285398091000973,-0.11138779466196766,0.0,442.09048325242577,441.691647507662,440.375134267938,441.36493820909556
3.960000000000003,-3.7739067166983498,3.473204242726053,23.67459399473184,0.0643573184827968,0.08215549668219513,0.0,-2.8622926647813927,2.2612433320133416,5.930095425791797,-0.0518612886454156,-0.12679286871764392,0.0,468.1019670671425,466.88993930725945,467.85503223241807,467.9306892898539
4.020000000000002,-3.947301755838452,3.609830597545449,24.029900680631343,0.06124764475349842,0.08649597063211178,0.0,-2.9179722278071654,2.2926671700093966,5.913460992776038,-0.0543581819515476,-0.16587790925621962,0.0,439.87182332867565,436.60369932237177,437.5243058721758,437.31446675372763
4.080000000000001,-4.123916761896727,3.7481709390652442,24.382291309954695,0.060607052434407116,0.07909731674321563,0.0,-2.9687686819923527,2.3186232083557403,5.833455455653425,-0.03778351754490109,-0.149531196792071,0.0,415.347614827688,416.7527833989017,416.65303258896176,418.0982945269871
4.14,-4.303754732663845,3.888264165575572,24.733377445461667,0.059676946325945224,0.07014246145283032,0.0,-3.0251067118850172,2.35102379725213,5.869394555585307,-0.02626090784719493,-0.15259883984905298,0.0,452.2710693185303,452.00296937568385,453.5806116801716,454.50478521900243
4.199999999999998,-4.487035827055198,4.030472392853013,25.089678765691676,0.061732437393651196,0.06098523651180354,0.0,-3.0833464878644574,2.3893994412938833,6.0067098475015985,-0.00655217471380784,-0.15493434978640785,0.0,483.211573837168,483.0153092916299,483.47012692980127,484.95311616499527
4.259999999999997,-4.673730322604949,4.175117667002636,25.455857611965317,0.0614482838294661,0.051744827810815686,0.0,-3.1387905886584786,2.431992927041767,6.198373016957826,-0.003941997243864462,-0.1532856814483021,0.0,500.4565890751238,500.5570137092706,500.13754200350223,500.32775032403384
4.319999999999996,-4.863559183426787,4.3222955502927,25.83332667447578,0.061648823567953315,0.04531374904098584,0.0,-3.188166640467557,2.473870175799314,6.382988113662636,0.002198847420600148,-0.17274514897373994,0.0,501.677533102031,500.2411688013304,499.01025863155576,499.4584523362219
4.379999999999995,-5.055844664320791,4.471481531636024,26.21354402395572,0.06476854990174896,0.03702990493402858,0.0,-3.2208621594827744,2.499273623835795,6.291560967649061,-0.017974130409765695,-0.15809868082256137,0.0,415.60493371741904,416.8580130943011,419.12133333186364,417.3639408148645
4.439999999999993,-5.250122304109563,4.622476952647705,26.59203225684951,0.0663988971387468,0.028074397823083963,0.0,-3.254348743084327,2.5340553266515013,6.324667662788943,-0.0372434165711823,-0.1673677221491985,0.0,456.0773973125615,455.31227616187766,457.1337796857168,455.59526702698037
4.499999999999992,-5.446125301772264,4.775250451088856,26.967386244116227,0.07036081740492595,0.018072163155564702,0.0,-3.2785507148042177,2.558736519711817,6.188038820290819,-0.06573879861353572,-0.16607442290887128,0.0,399.52360409238395,399.61147004583034,402.3394971550154,399.748895322837
4.559999999999991,-5.643552322446669,4.929859912353585,27.339204410991357,0.06648098585107842,0.01053918498794193,0.0,-3.3017799678737783,2.5945225891848387,6.206008589060503,-0.06996913855299887,-0.18439926478241814,0.0,450.4790687396956,448.9663340440572,449.43032426567686,449.08392244289433
4.6199999999999894,-5.842249097964005,5.086508795426987,27.711658016399646,0.06358266174793492,0.00266679254221458,0.0,-3.3208641288672105,2.626808561727051,6.209295276476385,-0.05862282780352703,-0.20520743951386924,0.0,444.7541312800087,443.0103904596113,444.92506159549936,445.8500008399005
4.679999999999988,-6.041961821042175,5.244839632679523,28.081245554416604,0.06005508743278831,6.277224289659134,0.0,-3.335679797318349,2.6506306716212324,6.111064636955283,-0.059358120364908395,-0.18534699776961644,0.0,409.58214908803404,411.30302731727016,411.2267108837017,411.1588291259888
4.739999999999987,-6.242456002508965,5.404780704796858,28.44896220736826,0.05752896860975998,6.277625143292218,0.0,-3.3475444960695913,2.680444206468705,6.145987931231375,-0.049347512025377474,-0.22375104060335596,0.0,453.999549979111,450.86910101486734,452.53509642092683,453.3382862005226
4.799999999999986,-6.443597733028398,5.566671703862327,28.822582659355266,0.05470427910782316,6.264743776400481,0.0,-3.3558725948553567,2.7155296059934866,6.3074421079597975,-0.046331143715552164,-0.21678633128841124,0.0,490.050372028567,490.52438125829747,490.6889957431147,490.9117215607965
4.859999999999984,-6.6450640367776135,5.730375102882412,29.201815311687525,0.0519499519446569,6.2531056132213365,0.0,-3.3587293400288254,2.74096466269713,6.33377353490514,-0.04540875996259859,-0.23086126258985246,0.0,452.5877831243434,451.40551060574967,450.75035193256264,450.8236927387516
4.919999999999983,-6.8465320356281945,5.8955056637085335,29.58183660500196,0.0493214623706244,6.241134877870618,0.0,-3.3559121610426113,2.7631380669146535,6.333879812891611,-0.050209704860531335,-0.21699110326410595,0.0,442.5772623610633,443.66672395832643,442.81636348850043,442.4198294358078
4.979999999999982,-7.0477709708736915,6.06178170409759,29.95916350031708,0.04702226921764474,6.233707385083907,0.0,-3.3515138293259823,2.779232598509026,6.244355278994277,-0.06073993612035809,-0.1922603215535789,0.0,411.4509750934424,413.58870826349875,413.69762742299946,412.7669889267795
5.0399999999999805,-7.248500281992368,6.229107293432117,30.333831856259124,0.04432745673310112,6.22325074865541,0.0,-3.3386253205446073,2.798036852030406,6.244812325124084,-0.07268233932544982,-0.20490371185331183,0.0,442.3154897717952,441.2347552675628,440.80713752628407,439.81579861564995
